image,model,gt_count,pred_count,true_positives,false_negatives,false_positives,splits,merges,precision,recall,f1_score,PQ,RQ,SQ
cell_00051.png,maunet_ensemble,669,673,558,111,115,3,33,0.8291233283803864,0.8340807174887892,0.8315946348733235,0.6012393934360737,0.8315946348733234,0.7229957580566406
cell_00052.png,unet,767,1401,359,408,1042,3,91,0.25624553890078516,0.4680573663624511,0.3311808118081181,0.22085529741765828,0.3311808118081181,0.6668722629547119
cell_00052.png,nnunet,767,1198,316,451,882,3,82,0.2637729549248748,0.41199478487614083,0.3216284987277354,0.22869234449080839,0.32162849872773536,0.7110450267791748
cell_00052.png,sac,767,111,1,766,110,0,19,0.009009009009009009,0.001303780964797914,0.002277904328018223,0.0013981619022430212,0.002277904328018223,0.6137930750846863
cell_00052.png,lstmunet,767,854,413,354,441,0,64,0.48360655737704916,0.5384615384615384,0.5095619987661936,0.32889615224512325,0.5095619987661937,0.6454487442970276
cell_00052.png,maunet_resnet50,767,731,501,266,230,2,71,0.6853625170998632,0.6531942633637549,0.6688918558077437,0.45787587749942127,0.6688918558077437,0.6845290064811707
cell_00052.png,maunet_wide,767,730,568,199,162,5,55,0.7780821917808219,0.7405475880052151,0.7588510354041417,0.5207871473385003,0.7588510354041417,0.6862837672233582
cell_00052.png,maunet_ensemble,767,675,505,262,168,4,56,0.75037147102526,0.6584093872229465,0.701388888888889,0.4549895500143369,0.7013888888888888,0.6486979722976685
cell_00053.png,unet,955,1244,454,501,790,10,107,0.364951768488746,0.47539267015706804,0.41291496134606637,0.26429478338275403,0.41291496134606637,0.6400707364082336
cell_00053.png,nnunet,955,1030,369,586,661,7,105,0.35825242718446604,0.3863874345549738,0.3717884130982368,0.2549197359109105,0.3717884130982368,0.6856580972671509
cell_00053.png,sac,955,182,5,950,177,0,25,0.027472527472527472,0.005235602094240838,0.008795074758135445,0.004994905928089206,0.008795074758135445,0.5679208040237427
cell_00053.png,lstmunet,955,929,379,576,550,4,78,0.40796555435952636,0.3968586387434555,0.4023354564755839,0.24532307440814446,0.4023354564755839,0.609747588634491
cell_00053.png,maunet_resnet50,955,915,666,289,249,2,64,0.7278688524590164,0.6973821989528796,0.7122994652406417,0.47262445885867355,0.7122994652406417,0.6635193228721619
cell_00053.png,maunet_wide,955,899,724,231,175,7,70,0.8053392658509455,0.7581151832460733,0.7810140237324703,0.5564750336520494,0.7810140237324703,0.7125032544136047
cell_00053.png,maunet_ensemble,955,874,660,295,214,5,45,0.7551487414187643,0.6910994764397905,0.7217058501913612,0.46631947575272464,0.7217058501913614,0.6461350917816162
cell_00054.png,unet,1570,852,476,1094,376,3,183,0.5586854460093896,0.30318471337579617,0.39306358381502887,0.26910906306581,0.3930635838150289,0.6846451163291931
cell_00054.png,nnunet,1570,971,414,1156,557,4,160,0.42636457260556127,0.26369426751592356,0.32585596221959856,0.22300776737217637,0.32585596221959856,0.6843752861022949
cell_00054.png,sac,1570,164,1,1569,163,0,35,0.006097560975609756,0.0006369426751592356,0.0011534025374855823,0.000671004616540471,0.0011534025374855825,0.5817610025405884
cell_00054.png,lstmunet,1570,1031,503,1067,528,1,211,0.48787584869059164,0.3203821656050955,0.3867743175701653,0.25517202170708236,0.38677431757016534,0.6597439646720886
cell_00054.png,maunet_resnet50,1570,1088,703,867,385,2,198,0.6461397058823529,0.4477707006369427,0.5289691497366441,0.34735232510900393,0.5289691497366441,0.656658947467804
cell_00054.png,maunet_wide,1570,1130,811,759,319,4,205,0.7176991150442478,0.5165605095541401,0.6007407407407408,0.4176065478943012,0.6007407407407407,0.6951526999473572
cell_00054.png,maunet_ensemble,1570,1148,742,828,406,27,185,0.6463414634146342,0.4726114649681529,0.545989698307579,0.35239401347852967,0.5459896983075792,0.6454224586486816
cell_00055.png,unet,1293,1251,498,795,753,5,181,0.3980815347721823,0.3851508120649652,0.3915094339622642,0.23967195625575086,0.3915094339622642,0.6121741533279419
cell_00055.png,nnunet,1293,1157,613,680,544,19,188,0.5298184961106309,0.47409126063418405,0.5004081632653061,0.3202050239212659,0.5004081632653061,0.6398876905441284
cell_00055.png,sac,1293,194,4,1289,190,0,48,0.020618556701030927,0.0030935808197989174,0.005379959650302623,0.0029135760478550105,0.005379959650302623,0.54156094789505
cell_00055.png,lstmunet,1293,1182,516,777,666,2,144,0.4365482233502538,0.3990719257540603,0.41696969696969693,0.25648033315485175,0.416969696969697,0.6151054501533508
cell_00055.png,maunet_resnet50,1293,1109,725,568,384,2,119,0.6537421100090172,0.5607115235885538,0.6036636136552873,0.38554480704141597,0.6036636136552873,0.6386749148368835
cell_00055.png,maunet_wide,1293,1118,710,583,408,5,117,0.6350626118067979,0.5491105955143079,0.5889672335130651,0.3722653627296742,0.5889672335130651,0.6320646405220032
cell_00055.png,maunet_ensemble,1293,1025,621,672,403,8,75,0.6064453125,0.4802784222737819,0.5360379801467415,0.3230645286146813,0.5360379801467414,0.6026896238327026
cell_00056.png,unet,1798,995,547,1251,448,1,262,0.549748743718593,0.3042269187986652,0.3916935195130684,0.2595685471610873,0.3916935195130684,0.6626827716827393
cell_00056.png,nnunet,1798,1188,761,1037,427,3,270,0.6405723905723906,0.42324805339265853,0.5097119892833222,0.35968529938533655,0.5097119892833222,0.705663800239563
cell_00056.png,sac,1798,226,4,1794,222,0,71,0.017699115044247787,0.002224694104560623,0.003952569169960474,0.002270293330015401,0.003952569169960474,0.5743842124938965
cell_00056.png,lstmunet,1798,1347,743,1055,604,3,246,0.5515961395694136,0.41323692992213573,0.472496025437202,0.29147872712540135,0.4724960254372019,0.6168913841247559
cell_00056.png,maunet_resnet50,1798,1460,909,889,551,1,149,0.6226027397260274,0.5055617352614016,0.558011049723757,0.3380853191265085,0.5580110497237569,0.6058756709098816
cell_00056.png,maunet_wide,1798,1470,898,900,572,3,137,0.6108843537414966,0.4994438264738598,0.5495716034271726,0.32721567277955016,0.5495716034271726,0.5954013466835022
cell_00056.png,maunet_ensemble,1798,1122,511,1287,610,13,73,0.455842997323818,0.28420467185761955,0.35011990407673865,0.19888117587823662,0.3501199040767386,0.5680373311042786
cell_00057.png,unet,1150,632,388,762,244,0,160,0.6139240506329114,0.3373913043478261,0.43546576879910215,0.2833939540533372,0.43546576879910215,0.6507835388183594
cell_00057.png,nnunet,1150,811,490,660,321,3,169,0.6041923551171393,0.4260869565217391,0.49974502804691484,0.35053220468780816,0.49974502804691484,0.7014220952987671
cell_00057.png,sac,1150,151,3,1147,148,0,30,0.019867549668874173,0.0026086956521739132,0.0046118370484242895,0.0025791184522847227,0.004611837048424289,0.559238851070404
cell_00057.png,lstmunet,1150,788,382,768,406,0,165,0.4847715736040609,0.33217391304347826,0.3942208462332301,0.23984637804198683,0.3942208462332301,0.608406126499176
cell_00057.png,maunet_resnet50,1150,950,676,474,274,0,142,0.7115789473684211,0.5878260869565217,0.6438095238095238,0.4148680945805141,0.6438095238095238,0.6443957090377808
cell_00057.png,maunet_wide,1150,944,751,399,193,3,150,0.7955508474576272,0.6530434782608696,0.7172874880611271,0.49801748842997223,0.7172874880611271,0.6943066716194153
cell_00057.png,maunet_ensemble,1150,967,673,477,294,10,114,0.6959669079627715,0.5852173913043478,0.6358053849787435,0.3959594278556308,0.6358053849787435,0.6227682828903198
cell_00058.png,unet,1102,1194,522,580,672,3,154,0.4371859296482412,0.47368421052631576,0.4547038327526133,0.2889727750721709,0.4547038327526132,0.6355186700820923
cell_00058.png,nnunet,1102,1104,561,541,543,5,135,0.5081521739130435,0.5090744101633394,0.5086128739800544,0.3533288478743241,0.5086128739800544,0.6946911215782166
cell_00058.png,sac,1102,249,8,1094,241,0,53,0.0321285140562249,0.007259528130671506,0.011843079200592155,0.006688327634008084,0.011843079200592153,0.5647456645965576
cell_00058.png,lstmunet,1102,987,423,679,564,4,114,0.42857142857142855,0.3838475499092559,0.40497845859262804,0.25048390548727967,0.40497845859262804,0.6185116767883301
cell_00058.png,maunet_resnet50,1102,978,743,359,235,2,73,0.7597137014314929,0.6742286751361162,0.7144230769230768,0.4612670675493204,0.7144230769230769,0.6456497311592102
cell_00058.png,maunet_wide,1102,994,847,255,147,3,79,0.852112676056338,0.7686025408348457,0.8082061068702289,0.5485280154998066,0.808206106870229,0.6786981821060181
cell_00058.png,maunet_ensemble,1102,965,708,394,257,5,49,0.7336787564766839,0.6424682395644283,0.6850507982583455,0.42411926003775857,0.6850507982583455,0.6191062927246094
cell_00059.png,unet,1513,1138,637,876,501,5,209,0.5597539543057997,0.42101784534038333,0.4805733685401735,0.30300618683963576,0.4805733685401735,0.6305097341537476
cell_00059.png,nnunet,1513,1320,866,647,454,6,215,0.656060606060606,0.5723727693324521,0.6113660430638899,0.4401280699877027,0.6113660430638899,0.7199092507362366
cell_00059.png,sac,1513,91,1,1512,90,0,13,0.01098901098901099,0.0006609385327164573,0.0012468827930174563,0.0006487160698136784,0.0012468827930174563,0.5202702879905701
cell_00059.png,lstmunet,1513,1128,649,864,479,6,188,0.575354609929078,0.42894910773298084,0.4914804998106778,0.31796067603290734,0.49148049981067776,0.6469446420669556
cell_00059.png,maunet_resnet50,1513,1230,919,594,311,1,125,0.7471544715447155,0.6074025115664243,0.6700692672256654,0.4431078623908304,0.6700692672256653,0.6612866520881653
cell_00059.png,maunet_wide,1513,1280,1045,468,235,5,119,0.81640625,0.6906807666886979,0.7482993197278912,0.5272661342101843,0.7482993197278912,0.704619288444519
cell_00059.png,maunet_ensemble,1513,1257,864,649,393,4,88,0.6873508353221957,0.5710508922670192,0.6238267148014441,0.4011601072786517,0.623826714801444,0.6430633664131165
cell_00060.png,unet,1287,1303,527,760,776,2,173,0.4044512663085188,0.4094794094794095,0.4069498069498069,0.24475291346030806,0.4069498069498069,0.6014326810836792
cell_00060.png,nnunet,1287,1237,707,580,530,7,177,0.5715440582053355,0.5493395493395493,0.5602218700475436,0.36135374748763494,0.5602218700475435,0.645018994808197
cell_00060.png,sac,1287,198,1,1286,197,0,53,0.005050505050505051,0.000777000777000777,0.0013468013468013469,0.0007877962356464631,0.0013468013468013469,0.5849387049674988
cell_00060.png,lstmunet,1287,1167,522,765,645,0,153,0.4473007712082262,0.40559440559440557,0.42542787286063566,0.25697566652647735,0.4254278728606357,0.6040405035018921
cell_00060.png,maunet_resnet50,1287,1079,675,612,404,0,91,0.6255792400370713,0.5244755244755245,0.5705832628909552,0.35004909020405345,0.5705832628909552,0.6134934425354004
cell_00060.png,maunet_wide,1287,1131,754,533,377,0,95,0.6666666666666666,0.5858585858585859,0.6236559139784946,0.38214653281755345,0.6236559139784946,0.6127521991729736
cell_00060.png,maunet_ensemble,1287,1057,560,727,495,6,55,0.5308056872037915,0.43512043512043513,0.47822374039282667,0.28027843146320086,0.47822374039282667,0.5860822200775146
cell_00061.png,unet,1510,889,400,1110,489,4,135,0.4499437570303712,0.26490066225165565,0.33347228011671526,0.22208711513632187,0.3334722801167153,0.6659837365150452
cell_00061.png,nnunet,1510,1073,420,1090,653,5,145,0.391425908667288,0.2781456953642384,0.3252032520325203,0.21929324157838898,0.3252032520325203,0.6743267178535461
cell_00061.png,sac,1510,135,4,1506,131,0,28,0.02962962962962963,0.0026490066225165563,0.004863221884498481,0.0028653118748070625,0.004863221884498481,0.5891797542572021
cell_00061.png,lstmunet,1510,1053,455,1055,598,4,215,0.43209876543209874,0.30132450331125826,0.3550526726492391,0.23285822434858844,0.3550526726492392,0.6558413505554199
cell_00061.png,maunet_resnet50,1510,1193,729,781,464,2,176,0.6110645431684828,0.4827814569536424,0.5394006659267482,0.3481982751903471,0.5394006659267481,0.6455280780792236
cell_00061.png,maunet_wide,1510,1208,838,672,370,7,189,0.6937086092715232,0.5549668874172186,0.6166298749080207,0.41662571805640997,0.6166298749080206,0.6756495833396912
cell_00061.png,maunet_ensemble,1510,1219,717,793,502,24,165,0.5881870385561936,0.47483443708609274,0.5254672041040673,0.32563475891538224,0.5254672041040674,0.6197052001953125
cell_00062.png,unet,1896,1090,307,1589,783,11,221,0.281651376146789,0.16191983122362869,0.2056262558606832,0.12393289213602127,0.2056262558606832,0.6027094721794128
cell_00062.png,nnunet,1896,1192,470,1426,722,22,258,0.39429530201342283,0.2478902953586498,0.30440414507772023,0.19059612729388817,0.30440414507772023,0.6261285543441772
cell_00062.png,sac,1896,123,1,1895,122,0,28,0.008130081300813009,0.0005274261603375527,0.0009905894006934125,0.0006364121656715427,0.0009905894006934125,0.6424580812454224
cell_00062.png,lstmunet,1896,1357,266,1630,1091,7,259,0.19602063375092116,0.14029535864978904,0.1635413464494313,0.09639387119010599,0.1635413464494313,0.5894159078598022
cell_00062.png,maunet_resnet50,1896,1287,358,1538,929,2,188,0.27816627816627815,0.18881856540084388,0.2249450204209865,0.13754617609844394,0.2249450204209865,0.6114657521247864
cell_00062.png,maunet_wide,1896,1308,295,1601,1013,3,149,0.22553516819571864,0.15559071729957805,0.18414481897627966,0.1075742467214701,0.18414481897627966,0.584182858467102
cell_00062.png,maunet_ensemble,1896,718,178,1718,536,9,83,0.24929971988795518,0.0938818565400844,0.1363984674329502,0.07925410709161869,0.1363984674329502,0.5810483694076538
cell_00063.png,unet,644,590,337,307,253,5,72,0.5711864406779661,0.5232919254658385,0.546191247974068,0.3510986866015862,0.546191247974068,0.6428127288818359
cell_00063.png,nnunet,644,711,379,265,332,3,60,0.5330520393811533,0.5885093167701864,0.5594095940959409,0.4247413622937079,0.5594095940959409,0.7592672109603882
cell_00063.png,sac,644,84,1,643,83,0,17,0.011904761904761904,0.0015527950310559005,0.0027472527472527475,0.001591951146230593,0.0027472527472527475,0.5794702172279358
cell_00063.png,lstmunet,644,680,361,283,319,2,47,0.5308823529411765,0.5605590062111802,0.5453172205438066,0.33889827915548915,0.5453172205438066,0.6214699745178223
cell_00063.png,maunet_resnet50,644,630,519,125,111,1,47,0.8238095238095238,0.8059006211180124,0.814756671899529,0.5618097184217145,0.814756671899529,0.6895429491996765
cell_00063.png,maunet_wide,644,644,509,135,135,1,57,0.7903726708074534,0.7903726708074534,0.7903726708074534,0.6195647217657255,0.7903726708074534,0.7838893532752991
cell_00063.png,maunet_ensemble,644,619,539,105,80,3,41,0.8707592891760905,0.8369565217391305,0.8535233570863024,0.5880193513060786,0.8535233570863024,0.6889317631721497
cell_00064.png,unet,1093,1177,324,769,853,11,128,0.2752761257434155,0.29643183897529735,0.28546255506607926,0.17650235444963766,0.2854625550660793,0.6183030009269714
cell_00064.png,nnunet,1093,1296,505,588,791,7,154,0.3896604938271605,0.46203110704483075,0.4227710339053998,0.28288934783688047,0.4227710339053998,0.669131338596344
cell_00064.png,sac,1093,204,2,1091,202,0,30,0.00980392156862745,0.0018298261665141812,0.0030840400925212026,0.0017223996020503105,0.0030840400925212026,0.5584880709648132
cell_00064.png,lstmunet,1093,1173,442,651,731,10,126,0.37681159420289856,0.40439158279963405,0.3901147396293027,0.2431084372149246,0.3901147396293027,0.6231716275215149
cell_00064.png,maunet_resnet50,1093,931,675,418,256,4,80,0.7250268528464017,0.6175663311985361,0.66699604743083,0.43772092685397906,0.6669960474308301,0.656257152557373
cell_00064.png,maunet_wide,1093,974,798,295,176,6,77,0.8193018480492813,0.7301006404391582,0.7721335268505078,0.5216210507862108,0.772133526850508,0.6755580902099609
cell_00064.png,maunet_ensemble,1093,931,629,464,302,6,59,0.6756176154672395,0.57548032936871,0.6215415019762845,0.38852078712033655,0.6215415019762845,0.6250922679901123
cell_00065.png,unet,1548,1107,782,766,325,4,214,0.7064137308039747,0.5051679586563308,0.5890772128060263,0.3938567570149337,0.5890772128060263,0.668599545955658
cell_00065.png,nnunet,1548,1262,998,550,264,6,199,0.7908082408874801,0.6447028423772609,0.7103202846975089,0.5281531455253791,0.7103202846975089,0.7435422539710999
cell_00065.png,sac,1548,201,3,1545,198,0,23,0.014925373134328358,0.001937984496124031,0.0034305317324185253,0.0018764313048400356,0.003430531732418525,0.5469797253608704
cell_00065.png,lstmunet,1548,1217,845,703,372,5,184,0.6943303204601479,0.5458656330749354,0.6112115732368897,0.4249561609023303,0.6112115732368897,0.6952685117721558
cell_00065.png,maunet_resnet50,1548,1314,1092,456,222,1,136,0.8310502283105022,0.7054263565891473,0.7631027253668763,0.5241085058488186,0.7631027253668763,0.6868125200271606
cell_00065.png,maunet_wide,1548,1389,1241,307,148,5,115,0.8934485241180705,0.8016795865633075,0.8450800136193394,0.6074085131688389,0.8450800136193395,0.7187585830688477
cell_00065.png,maunet_ensemble,1548,1356,1068,480,288,8,97,0.7876106194690266,0.689922480620155,0.7355371900826446,0.4799005566549695,0.7355371900826446,0.6524490714073181
cell_00066.png,unet,615,650,321,294,329,4,66,0.4938461538461538,0.5219512195121951,0.507509881422925,0.323268228086087,0.5075098814229249,0.6369693279266357
cell_00066.png,nnunet,615,844,361,254,483,6,51,0.4277251184834123,0.5869918699186992,0.4948594928032899,0.372490784090786,0.49485949280328995,0.752720296382904
cell_00066.png,sac,615,83,1,614,82,0,8,0.012048192771084338,0.0016260162601626016,0.002865329512893983,0.0018411755220254717,0.0028653295128939827,0.6425702571868896
cell_00066.png,lstmunet,615,712,351,264,361,3,52,0.49297752808988765,0.5707317073170731,0.5290128108515448,0.3372248812735126,0.5290128108515448,0.6374607086181641
cell_00066.png,maunet_resnet50,615,640,494,121,146,1,41,0.771875,0.8032520325203252,0.7872509960159362,0.5506270022981196,0.7872509960159363,0.6994300484657288
cell_00066.png,maunet_wide,615,673,464,151,209,3,48,0.6894502228826151,0.7544715447154472,0.7204968944099379,0.5652521900508715,0.7204968944099379,0.7845310568809509
cell_00066.png,maunet_ensemble,615,619,508,107,111,4,37,0.8206785137318255,0.8260162601626017,0.8233387358184765,0.5758453265581177,0.8233387358184765,0.6994026899337769
cell_00067.png,unet,716,721,355,361,366,3,99,0.492371705963939,0.4958100558659218,0.49408489909533754,0.329901366990394,0.4940848990953375,0.667701780796051
cell_00067.png,nnunet,716,795,327,389,468,13,71,0.41132075471698115,0.45670391061452514,0.43282594308405037,0.3080824530732151,0.4328259430840503,0.7117929458618164
cell_00067.png,sac,716,181,4,712,177,1,42,0.022099447513812154,0.00558659217877095,0.008918617614269788,0.005337825719861016,0.008918617614269788,0.5985037088394165
cell_00067.png,lstmunet,716,857,385,331,472,4,62,0.4492415402567094,0.5377094972067039,0.4895104895104895,0.3044454034391817,0.48951048951048953,0.6219384670257568
cell_00067.png,maunet_resnet50,716,885,538,178,347,5,43,0.607909604519774,0.7513966480446927,0.6720799500312306,0.44420435620724297,0.6720799500312304,0.6609397530555725
cell_00067.png,maunet_wide,716,836,575,141,261,3,42,0.687799043062201,0.803072625698324,0.740979381443299,0.5171390922413659,0.740979381443299,0.6979129314422607
cell_00067.png,maunet_ensemble,716,846,519,197,327,21,29,0.6134751773049646,0.7248603351955307,0.6645326504481435,0.42220126628570454,0.6645326504481434,0.6353356242179871
cell_00068.png,unet,749,1719,358,391,1361,5,81,0.20826061663758,0.4779706275033378,0.29011345218800655,0.19566694293261735,0.2901134521880065,0.6744497418403625
cell_00068.png,nnunet,749,1249,264,485,985,5,67,0.21136909527622097,0.35246995994659547,0.26426426426426425,0.18707444932725692,0.26426426426426425,0.7079067230224609
cell_00068.png,sac,749,165,7,742,158,0,17,0.04242424242424243,0.009345794392523364,0.015317286652078772,0.008359932664708443,0.015317286652078774,0.5457841753959656
cell_00068.png,lstmunet,749,948,346,403,602,3,74,0.3649789029535865,0.46194926568758343,0.40777843252799056,0.2594911325799765,0.40777843252799056,0.6363532543182373
cell_00068.png,maunet_resnet50,749,680,519,230,161,5,58,0.763235294117647,0.6929238985313751,0.7263820853743876,0.47185734746504526,0.7263820853743876,0.6495993733406067
cell_00068.png,maunet_wide,749,669,557,192,112,0,60,0.8325859491778774,0.7436582109479306,0.7856135401974612,0.5384798502215882,0.7856135401974612,0.685425877571106
cell_00068.png,maunet_ensemble,749,655,467,282,188,6,49,0.7129770992366412,0.6234979973297731,0.6652421652421653,0.4152162755147005,0.6652421652421653,0.6241580843925476
cell_00069.png,unet,685,1028,355,330,673,9,73,0.3453307392996109,0.5182481751824818,0.4144775248102744,0.2829173275134192,0.4144775248102744,0.6825878620147705
cell_00069.png,nnunet,685,1322,321,364,1001,16,39,0.2428139183055976,0.4686131386861314,0.31988041853512705,0.2222744087467279,0.31988041853512705,0.6948671936988831
cell_00069.png,sac,685,95,4,681,91,0,6,0.042105263157894736,0.00583941605839416,0.010256410256410256,0.005928927201491136,0.010256410256410256,0.5780704021453857
cell_00069.png,lstmunet,685,1014,360,325,654,10,51,0.35502958579881655,0.5255474452554745,0.4237786933490288,0.28735470392901874,0.42377869334902885,0.6780772805213928
cell_00069.png,maunet_resnet50,685,804,408,277,396,7,37,0.5074626865671642,0.5956204379562043,0.5480188045668234,0.3849841169737745,0.5480188045668234,0.702501654624939
cell_00069.png,maunet_wide,685,797,493,192,304,14,40,0.6185696361355082,0.7197080291970803,0.6653171390013496,0.47415376530002484,0.6653171390013495,0.7126733064651489
cell_00069.png,maunet_ensemble,685,566,366,319,200,31,22,0.6466431095406361,0.5343065693430656,0.5851318944844124,0.40451484732776527,0.5851318944844125,0.6913225054740906
cell_00070.png,unet,16,91,5,11,86,0,0,0.054945054945054944,0.3125,0.09345794392523364,0.06626775331586321,0.09345794392523364,0.7090649604797363
cell_00070.png,nnunet,16,67,14,2,53,1,0,0.208955223880597,0.875,0.3373493975903615,0.28776248966354917,0.3373493975903614,0.8530102372169495
cell_00070.png,sac,16,481,0,16,481,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00070.png,lstmunet,16,3298,9,7,3289,0,0,0.0027289266221952697,0.5625,0.005431502715751358,0.0036859295061718073,0.005431502715751358,0.6786205768585205
cell_00070.png,maunet_resnet50,16,21,16,0,5,0,0,0.7619047619047619,1.0,0.8648648648648648,0.7565294214197108,0.8648648648648649,0.8747371435165405
cell_00070.png,maunet_wide,16,28,16,0,12,0,0,0.5714285714285714,1.0,0.7272727272727273,0.6607433665882457,0.7272727272727273,0.9085221290588379
cell_00070.png,maunet_ensemble,16,16,16,0,0,0,0,1.0,1.0,1.0,0.8907106518745422,1.0,0.8907106518745422
cell_00071.tif,unet,212,239,40,172,199,0,39,0.16736401673640167,0.18867924528301888,0.17738359201773837,0.12338885711196257,0.17738359201773837,0.695604681968689
cell_00071.tif,nnunet,212,309,130,82,179,0,41,0.42071197411003236,0.6132075471698113,0.49904030710172737,0.3332648922523015,0.4990403071017274,0.6678115725517273
cell_00071.tif,sac,212,271,0,212,271,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00071.tif,lstmunet,212,259,25,187,234,0,68,0.09652509652509653,0.1179245283018868,0.10615711252653928,0.06767971373920481,0.10615711252653928,0.6375429034233093
cell_00071.tif,maunet_resnet50,212,191,146,66,45,1,31,0.7643979057591623,0.6886792452830188,0.7245657568238213,0.49706635345004624,0.7245657568238213,0.6860196590423584
cell_00071.tif,maunet_wide,212,189,127,85,62,0,37,0.671957671957672,0.5990566037735849,0.6334164588528678,0.4570494911022614,0.6334164588528678,0.721562385559082
cell_00071.tif,maunet_ensemble,212,175,142,70,33,1,29,0.8114285714285714,0.6698113207547169,0.7338501291989663,0.5088805671810179,0.7338501291989664,0.6934393644332886
cell_00072.tif,unet,199,281,3,196,278,2,6,0.010676156583629894,0.01507537688442211,0.012499999999999999,0.009865132719278337,0.0125,0.7892106175422668
cell_00072.tif,nnunet,199,882,30,169,852,0,21,0.034013605442176874,0.1507537688442211,0.05550416281221091,0.035086737861245124,0.05550416281221091,0.6321460604667664
cell_00072.tif,sac,199,261,0,199,261,0,12,0.0,0.0,0.0,0.0,0.0,0.0
cell_00072.tif,lstmunet,199,98,1,198,97,0,0,0.01020408163265306,0.005025125628140704,0.006734006734006735,0.003753413656343916,0.006734006734006734,0.5573819279670715
cell_00072.tif,maunet_resnet50,199,187,91,108,96,0,35,0.48663101604278075,0.457286432160804,0.4715025906735751,0.3262586173615925,0.47150259067357514,0.6919550895690918
cell_00072.tif,maunet_wide,199,162,50,149,112,0,7,0.30864197530864196,0.25125628140703515,0.27700831024930744,0.19156643888626734,0.2770083102493075,0.691554844379425
cell_00072.tif,maunet_ensemble,199,100,68,131,32,6,10,0.68,0.3417085427135678,0.45484949832775917,0.30801847706670343,0.45484949832775917,0.6771876811981201
cell_00073.tif,unet,199,297,28,171,269,0,10,0.09427609427609428,0.1407035175879397,0.11290322580645161,0.07615134023850964,0.11290322580645161,0.6744832992553711
cell_00073.tif,nnunet,199,665,49,150,616,0,39,0.07368421052631578,0.24623115577889448,0.11342592592592592,0.07516204013868615,0.11342592592592593,0.6626530885696411
cell_00073.tif,sac,199,264,0,199,264,0,9,0.0,0.0,0.0,0.0,0.0,0.0
cell_00073.tif,lstmunet,199,315,3,196,312,0,3,0.009523809523809525,0.01507537688442211,0.011673151750972763,0.0068972785649132635,0.011673151750972763,0.5908668637275696
cell_00073.tif,maunet_resnet50,199,177,41,158,136,0,27,0.23163841807909605,0.20603015075376885,0.21808510638297876,0.15523869369892365,0.21808510638297873,0.7118262052536011
cell_00073.tif,maunet_wide,199,204,9,190,195,1,9,0.04411764705882353,0.04522613065326633,0.04466501240694789,0.028250787749183975,0.04466501240694789,0.6325037479400635
cell_00073.tif,maunet_ensemble,199,48,15,184,33,3,10,0.3125,0.07537688442211055,0.1214574898785425,0.08614346083359196,0.1214574898785425,0.7092478275299072
cell_00074.tif,unet,6519,4272,493,6026,3779,138,941,0.11540262172284645,0.07562509587360025,0.0913724399962932,0.055535238353219135,0.0913724399962932,0.6077898144721985
cell_00074.tif,nnunet,6519,1775,185,6334,1590,100,265,0.10422535211267606,0.02837858567264918,0.04461056185194116,0.027719817162709895,0.04461056185194116,0.6213734149932861
cell_00074.tif,sac,6519,350,0,6519,350,3,49,0.0,0.0,0.0,0.0,0.0,0.0
cell_00074.tif,lstmunet,6519,2112,26,6493,2086,29,202,0.01231060606060606,0.003988341770210155,0.0060247943459622285,0.0033545444909728783,0.006024794345962229,0.5567898750305176
cell_00074.tif,maunet_resnet50,6519,405,21,6498,384,0,9,0.05185185185185185,0.0032213529682466636,0.006065857885615251,0.00351062654622506,0.006065857885615251,0.5787518620491028
cell_00074.tif,maunet_wide,6519,1027,126,6393,901,1,58,0.12268743914313535,0.019328117809479982,0.03339517625231911,0.019818395542081077,0.03339517625231911,0.5934508442878723
cell_00074.tif,maunet_ensemble,6519,0,0,6519,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00075.tif,unet,250,189,77,173,112,0,35,0.4074074074074074,0.308,0.35079726651480636,0.2429321235839218,0.35079726651480636,0.6925143003463745
cell_00075.tif,nnunet,250,156,77,173,79,1,48,0.4935897435897436,0.308,0.3793103448275862,0.29822321595816775,0.3793103448275862,0.7862248420715332
cell_00075.tif,sac,250,215,0,250,215,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00075.tif,lstmunet,250,164,20,230,144,1,35,0.12195121951219512,0.08,0.0966183574879227,0.05618146076294535,0.0966183574879227,0.5814781188964844
cell_00075.tif,maunet_resnet50,250,170,93,157,77,0,13,0.5470588235294118,0.372,0.4428571428571429,0.3077440576893943,0.44285714285714284,0.6949059367179871
cell_00075.tif,maunet_wide,250,212,107,143,105,0,30,0.5047169811320755,0.428,0.46320346320346323,0.35256185056843287,0.46320346320346323,0.7611382007598877
cell_00075.tif,maunet_ensemble,250,123,69,181,54,5,12,0.5609756097560976,0.276,0.3699731903485255,0.2782274817014188,0.3699731903485255,0.7520206570625305
cell_00076.tif,unet,41,23,2,39,21,0,14,0.08695652173913043,0.04878048780487805,0.06250000000000001,0.036829136312007904,0.0625,0.5892661809921265
cell_00076.tif,nnunet,41,28,0,41,28,0,12,0.0,0.0,0.0,0.0,0.0,0.0
