model,image,false_negative_count,false_positive_count,under_segmentation_count,over_segmentation_count,false_negative_rate,false_positive_rate,under_segmentation_rate,over_segmentation_rate,boundary_f1,gt_num_cells,pred_num_cells,cell_count_error
maunet_ensemble,cell_00082.tif,26,31,0,3,0.5098039215686274,0.6078431372549019,0.0,0.058823529411764705,0,51,56,5
maunet_ensemble,cell_00083.tif,30,35,0,1,0.5769230769230769,0.6730769230769231,0.0,0.019230769230769232,0,52,57,5
maunet_ensemble,cell_00084.tif,7,3,0,0,0.16666666666666666,0.07142857142857142,0.0,0.0,0,42,38,-4
maunet_ensemble,cell_00085.tif,10,5,0,1,0.2222222222222222,0.1111111111111111,0.0,0.022222222222222223,0,45,40,-5
maunet_ensemble,cell_00086.tif,9,4,0,1,0.20930232558139536,0.09302325581395349,0.0,0.023255813953488372,0,43,38,-5
maunet_ensemble,cell_00087.tif,8,4,0,0,0.19047619047619047,0.09523809523809523,0.0,0.0,0,42,38,-4
maunet_ensemble,cell_00088.tif,12,9,0,0,0.6666666666666666,0.5,0.0,0.0,0,18,15,-3
maunet_ensemble,cell_00089.tif,16,8,0,0,0.32653061224489793,0.16326530612244897,0.0,0.0,0,49,41,-8
maunet_ensemble,cell_00090.tif,12,4,0,0,0.3,0.1,0.0,0.0,0,40,32,-8
maunet_ensemble,cell_00091.tif,12,5,0,0,0.32432432432432434,0.13513513513513514,0.0,0.0,0,37,30,-7
maunet_ensemble,cell_00092.tif,12,19,0,1,0.6666666666666666,1.0555555555555556,0.0,0.05555555555555555,0,18,25,7
maunet_ensemble,cell_00093.tif,10,5,0,0,0.625,0.3125,0.0,0.0,0,16,11,-5
maunet_ensemble,cell_00094.tif,2,0,0,0,0.14285714285714285,0.0,0.0,0.0,0,14,12,-2
maunet_ensemble,cell_00095.tif,7,5,0,0,0.7,0.5,0.0,0.0,0,10,8,-2
maunet_ensemble,cell_00096.tif,12,11,0,2,0.26666666666666666,0.24444444444444444,0.0,0.044444444444444446,0,45,44,-1
maunet_ensemble,cell_00097.tif,13,7,0,0,0.3939393939393939,0.21212121212121213,0.0,0.0,0,33,27,-6
maunet_ensemble,cell_00098.tif,6,2,0,0,0.23076923076923078,0.07692307692307693,0.0,0.0,0,26,22,-4
maunet_ensemble,cell_00099.tif,215,438,0,0,0.9110169491525424,1.8559322033898304,0.0,0.0,0,236,459,223
maunet_ensemble,cell_00100.tif,491,8,0,2,0.9979674796747967,0.016260162601626018,0.0,0.0040650406504065045,0,492,9,-483
maunet_ensemble,cell_00101.tif,353,4829,0,3,0.36168032786885246,4.947745901639344,0.0,0.0030737704918032786,0,976,5452,4476
